tweet,label
"""DEPRESI BUKANLAH LELUCON""  ""Secara fisik aku tersenyum   Tetapi dari dalam diri   Aku HANCUR""",1
YaAllah aku mantan orang depresi ternyata  https://twitter.com/WOWFAKTA/status/1171012874476511232 …,1
loh aku belom baca yang ajh depresi :(,1
"Tau gak ? Lelaki sangat cepat akan tingkat depresi.  Sore tadi saya dan satu kawan sedikit berbincang dia bercerita ketika malam menghampiri dia sering menangis tanpa sebab, ucapnya.  beberapa jam aku mendengarkan dongeng yang dia ceritakan sedikit ku tangkap ending yang",1
"aku ultah kemaren nangis mulu nder hehe, dampaknya ya ngerasa ultah terburuk aja, nambah depresi",1
"Jadi gini, Ini udah setahun yg lalu kejadiannya. Tapi sampe sekarang masih kebayang2 dan sering bikin aku sedih bahkan depresi.",1
Hahhaa emang gak waras shohei. Di tv show di rmpg gachi tv ldh tv aku kadang malu liat tingkah dia. 😂 ahohei mood maker di rmpg mood maker kazum jg  Kazuma pernah bilang klo dia depresi pasti ada shohei yg bikin ketawa,1
Aku depresi ? 😕,1
"Makanyeee, pokoknya kalo sedih terus dan banyak masalah aku depresi ya allah kita si amit amit depresi beneran:(",1
"Simple but nenangin aku banget. Yang mau aku bilang disini, aku tau beberapa dari kalian pasti ada yg juga pernah atau mungkin lagi depresi, ada yg mau atau mungkin lagi cutting. From now please love yourself guys, find someone who can hear all your problems",1
"Aku bingung aku capek aku udah cukup depresi dgan permasalahanku. Belum lgi tanggung jawab lain yg harus aku hadapi. Aku lelah, lelah banget. Gila, udah gila sama beban pikiran.",1
"Aku mau cerita. Ada teman ku yg lgi depresi berat. Dia ditinggal sama satu2nya org yg dia sayang. D sisi lain aku pun sama. Aku sdg menghadapi patah hati, iya jujur aku larut dalam hal ini, aku juga sdg berhadapan dgan masalah keluarga, dan ada satu temen aku yg  C-",1
Aku sekarang:   Tapi aku di 30 menit kemudian: emang mereka mau perpanjang kontrak? Emang yakin mereka gak punya kesibukan masing masing? Emang yakin abis wamil mereka bakalan ngumpul lagi? Emang... Emang... Emang...   Dan akhirnya depresi  https://twitter.com/bubleteashn/status/1170936837390524416 …,1
Jadii aku depresi gituu 😑 perasaan ngemil malam sambil nonton yutub ma baca webtoon biar makin yahudddd😂😂,1
Double kill sekali revisi 2 laporan HAHA dah aku nii mudah depresi orgny,1
Wkowko iya nih depresi aku,1
Jangan membuat aku menyebutkan keanehan fma ya pilot depresi.,1
Laah aku depresi dong...baeqlaa  https://twitter.com/WOWFAKTA/status/1171012874476511232 …,1
"brl! ada yg punya link pengertian depresi dll gitu gak? aku butuh banget ini, tolong drop dibawah ya, makasih yg udah bantuu",1
"iya, aku depresi ternyata",1
Aku gak depresi cuma lagi lelah,1
"dia pikir kalau aku tau, itu tambah ngebebanin hidup aku lagi/tambah depresi dengan aku tau tentang 'sesuatu' yang gak boleh aku tau itu. tapi aku udah tau dari gerak-geriknya, and... aku gak sengaja ngedenger tentang 'sesuatu' itu. and it feels like BOOO, what's wrong with me?",1
"akhir-akhir ini aku ngerasa depresi. hal-hal yang gak perlu aku pikirin malah dipikirin sampai ke akar. aku ngerasa dikhianatin banget sama temen deket sendiri. dia sembunyiin banyak hal dari aku dengan alasan; takut nyakitin perasaan aku. ya emang si agak gimana,",1
Aku cuma laper aja kok engga depresi. Wkwk  https://twitter.com/WOWFAKTA/status/1171012874476511232 …,1
Apakah aku depresi atau aku memang tukang makan.. Hm..  Menarik  https://twitter.com/WOWFAKTA/status/1171012874476511232 …,1
"asli ki, waktu aku penelitian di RSJ, aku nemuin banyak bgt orang yg g ku sangka depresi. ada yg masih SMP, ada yg anak kuliahan ganteng dan tampak baik2 saja, ada yg perempuan muda, bnyk yg keliatan baik baik saja di unit rawat jalan.   kalo yg di unit rawat inap jgn ditanya :')",1
"Aku biasanya kalau belum makan tengah malam belum bisa tidur, jadi gue depresi dong selama ini 😐",1
Aku depresi :( Tapi tahan2 jan makan.  https://twitter.com/WOWFAKTA/status/1171012874476511232 …,1
Jadi selama ini aku depresi?  https://twitter.com/WOWFAKTA/status/1171012874476511232 …,1
"Dari drama 'be melodramatic' aku belajar, kalau ada temenmu yang depresi dukung dan jagalah dia diam-diam, bukan diserang n difrontalin kayak yang kulakukan selama ini ternyata..",1
aku pengen ke psikiater/psikolog (gatau) bcs akhir akhir ini aku sangat depresi dan gampang unmood padahal bukan pms😩,1
Dyar berarti aku depresi 😂😂😂  https://twitter.com/WOWFAKTA/status/1171012874476511232 …,1
Aku juga ngga merasa depresi. Mungkin tidak 100% aku dalam kondisi prima secara mental tapi sedih kecewa dll sesekali menurutku itu wajar. Kita hooman punya perasaan.,1
"Aku nangis. Aku udah berbulan bulan tertekan, depresi dan apapun itu sampe akhirnya aku sakit. Thread kamu kenapa pas banget ya tentang keadaan aku sekarang?  Gatau knp aku malah makin sedih bacanya trs nangis: "")",1
Kurang tau juga sih. Tapi aku sering lapar tengah malam emang..  Tapi gak merasa depresi ah. Aku gak separah itu.,1
berati aku depresi dong 🤔,1
Jadi selama ini aku depresi☹️  https://twitter.com/WOWFAKTA/status/1171012874476511232 …,1
"Haiii mutualan di ige yukkkk. Aku mau bahas cara keluar dari hal"" yang ngarah ke depresi di cek dan follow ya (Hungerpies) nanti aku follback 👀💚 — Follow akuu aja @rivevera hehe dm aja kalo mau follback:) https://lap78.ask.fm/igoto/45DKECPW7B667HQMHN2IG6NM5WACXKAIQPRPDG5AD6S2J7FI2AT5AJKQFZHM6SZSKC27YFYBIJXDKFAU34N7A55YPPSKNTBAUYVANCK4CBTQSNP7GWJC2I65SC23XSD6SC5ISMIPQTFXXAUAL6LBWWLQ4DGD5ZEJZTTVT3TJTWR3Q2OAKV2GL3POW5V73NWOVA736C34XNG5XEL2DMIBUXA= …",1
"aku belum ada 2 minggu disitu dan ada seseorang yg udah lama kerja disitu cerita ke aku kalo di departemen itu, stress, depresi, merasa gak berharga, bahkan ke psikiater dan minum anti-depresan itu bukan sesuatu yg aneh wkwk",1
"Engga sih yo. Bukan marah atau emosi gitu.  Cuma aku membold. Apa yg rerata org lakukan pas kena depresi pasti psikiater. Tapi tetep aja ga bisa.  Kyk LGBT suruh ke psikiater, bisa sembuh ga? Sometimes yes, and not.  Aku sbenernya santuy aja kok. Cuma kasih tau kenyataan aja.",1
Kok aku semuaa itu. Jgn2 selama ini aku depresi,1
YA TUHAN AKU DEPRESI KALAU INGET UMURKU SEKARANG BERAPA TERUS BELUM NGAPA-NGAPAIN :( 30 tahun bentar lagi asdfghjkl *merungkel*,1
"Aku mau cerita sedikit tentang rasa syukur yg tak terhingga... Hikmah dari kekecewaan yg teramat sakit. 2 tahun yg lalu, aku merasakan kekacauan dan kebencian pada orang yg sangat aku cintai. Sampai aku depresi dan hampir hilang cita2ku.  pic.twitter.com/D3inEvtqUd",1
"Aku tu sebenernya cantik tapi kecantikanku tertutupi oleh stress, depresi, dan anxiety",1
"Families are the definition of insanity, salh satu penyebab aku depresi 😭. Merasa asing sama keluarga sendiri. Capek disakitin 😭 banyak keluarga toxic ternyata",1
depresi ah kot mana aku haha asal tanya aku,1
"Ya, ketika sedang depresi mungkin sepele, hanya ingin di dengar dan ditemani sm org tersayang or yg bisa dipercaya. Tp entahlah, satu-satunya org itu tbtb memilih utk pergi, dan aku down lagi :)  pic.twitter.com/oycM3T2TEh",1
aku bukan nak konser e kaya si depresi. keluar bentar aja pulang2 demam sampe harus ijin sakit dua hari :(,1
"Namjoon penyelamatku.. Dia yang bantu aku buat keluar dari rasa insecure dan depresi juga karena suatu hal Tapi dia yang bantu aku lewat kata"" dia, lirik lagu dia, karya"" dia dan semuanya Aku merasa nyaman banget.. sayang namjoon pokoknya😭😭  pic.twitter.com/EsryDCP7AS",1
Aku patah hati/depresi justru makin membabi 😩 self-control lebih baik pas mentalnya stabil. Tapi soal pailit/ga punya duit sih accurate banget  https://twitter.com/sphericalfa/status/1170940242968207362 …,1
"Hi nder! I feel the same too. Aku thn ini terpaksa hrs kerja krn masalah finansial keluarga. Aku sempat depresi kmrn, ditambah lg orng2 ngeremehin aku, but i passed through it. Semangat ya! Tahun depan kita pasti bisa 💓 if u need someone to hear u, kindly knock my dm <3",1
"Aku juga depresi dri jaman sekolah, tpi kambuhnya gak tentu waktunya. Lampiaskan emosi aja dgn nulis, corat coret buku atau nangis sekenceng2nya. Sibukkin diri sama hal yg kmu suka atau salurkan hobi, aku sukanya masak dn main cat air (aneh emg) pas emosi lgi gak karuan.",1
AKU DEPRESI KARNA UANG DI DOMPETKU SEMAKIN MENIPIS.,1
Pernah Halu kek gini dulu...  Cewe : Yank kamu kenapa beberapa hari ini keliatan cape stress depresi Cowo : Aku gpp cuman masalah beban hidup . Cewe : Cerita sini Cowo : gausah gpp masi kuat kok Cewe : Aku pasangan kamu . Aku siap jadi tempat keluh kesah kamu di saat kamu resah .,1
"Disini aku ga ngeh kalo dia udah sesetres ini, akunya yang gabisa ngertiin dia dan terlalu cueh, sampe2 dia jatuh kedalam depresi berat, yang sampe bingung mikirin apa tujuan hidup, dan cuma bilang, cuma aku tujuan hidupnya, karna aku dia masih jalanin hidup",1
Ohhh seperti itu tapi aku sedang sakit dan hanya berobat jalan aku tidak mau org tua ku tau kalau aku sedang depresi 😌😔,1
pusing tiap hari bgt emak w ngeluh secara tdk langsung neken w untuk melakukan apa yg dia mau diluar kemampuan w huhu kyk mau depresi deh aku,1
"Tetangga gue cewe depresi berat gara2 gini, dah gitu org tuanya kasar, dia takut cerita. Cuma ceritanya ke aku. Suka kabur2an tanpa kabar :( Mana masih muda",1
"✅ Ekspresi pada lagu.  Contoh : Ekspresi yang berikan pada lagu Hellevator, Stray Kids adalah kecemasan, keputusasaan, dan depresi.  Ada yang sepemikiran?  ✅ Makna lagu.  Aku ga akan ngasih contoh, kalian bisa lihat nanti. Mungkin isinya bakal lebih panjang dari yang lain.",1
"belajar berhenti untuk membandingkan kesedihan atau penderitaan orang lain. aku sering sekali di bilang “ah depresi lu mah masih mending, si A lebih sedih hidupnya” well,kita gatau sayang apa yg di rasain orang lain. yuk kita belajar untuk tidak membandingkan💖",1
"Jadi sbnrnya pernah stan bangtan sekitar th 2015, tapi smpt out pas era dna krn ad masalah (ndaperlu disebutin kan ya) trus setelah itu aku sempet depresi, dibully, ortu ngga ngertiin. Sampe akhirnya aku liet video jimin lewat beranda yutup.",1
Aku ngerasain lagi feeling Kaya gini. Taehyung Dr BTS juga gitu FANSnya cuman tahu taehyung bobrok ngga pernah mengutarakan how proud they are to him and now Lucas like I can't describe how disappointed me to them. Ntr giliran idolnya depresi sok sok merasa bersalah ;(,1
Bisa kok? Setauku depresi itu sendiri emang karena imbalance in the brain's chemical gitu. Abisnya sejak rutin minum obat (lagi) aku gak kenapa-kenapa :D,1
Hello... Apakah aku yg kau cari... Aku selalu ada saat kau demam... Aku selalu ada saat kau sakit gigi.. Aku selalu ada saat kau merasa depresi... Saat kau bingung... Saat kau di sia-sia oleh nasib... Aku si botol…  https://www.instagram.com/p/B2Ky294lVBO/?igshid=tmxgweoyol13 …,1
Hello... Apakah aku yg kau cari... Aku selalu ada saat kau demam... Aku selalu ada saat kau sakit gigi.. Aku selalu ada saat kau merasa depresi... Saat kau bingung... Saat kau di sia-sia oleh nasib... Aku si botol…  https://www.instagram.com/p/B2KyryPFy6N/?igshid=1oshrgcacb8bs …,1
Lama-lama aku depresi,1
"gak papa. seorang berhak untuk meresa depresi, tapi ingat! jangan pernah putus asa yaaa. kamu lagi diuji, yang kamu perlukan sekarang adalah berdoa dan terus berusaha. aku gak janji semua akan indah pada waktunya, tapi aku harap semua akan baik-baik saja pada masanya. semangat!💜",1
Aku pap screenshot ke temen lagi dengerin lagunya eminem  Dia: KAMU DEPRESI BANGET APA JAM SEGINI DENGERIN EMINEM??? GA PAHAM AKU.  Aku: lah kenapa sih ga boleh? Sombong amat.,1
Ga ada energi aku plus depresi. Ini aj dicaz Michael tp waktunya dah abis. *peyug ~  pic.twitter.com/hAnrYnAbEV,1
Pls help me! Temen aku udah depresi tingkat tinggi!aku nanganin nya harus gimana?!rasanya mau nangis 😭,1
"""Aku takut, aku malu, duhhh gak kenal mereka, aku kudu gimana? Aku ngomong gini salah ga? Aku gerak gini salah ga? Yg bener gimana si?.""  Insecure Insecure Anxiety Setress Depresi Ngurung diri",1
TOLONG SESEORANG BUAT AKU DEPRESI. AKU BUTUH DIET KARNA SELAMA INI STRESS AKU LARI KE MAKAN MULU SAMPE PERUT BUNTING😭😭,1
"aku, 31 Desember 2017 ketika semua masalah belum datang mendera meskipun ekspresi kaya gini, aku ga menemukan sedikitpun depresi di setiap inci mukanya cuman yaa kaya orang bego aja:”)  pic.twitter.com/UQCgvp2A7F",1
Entah ngapa aku menganggap orang2 yang tidak suka lagu ini adalah orang2 bahagia. Karna mereka tidak bisa merasakan nuansa kesedihan dan depresi dalam lagu ini. 😄,1
